label,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
0,0.492395014,0.060545325,-0.749695897,0.507556558,0.009726524,-0.75889045,0.519257009,0.010495305,-0.758872986,0.530883372,0.010828197,-0.759185135,0.476305068,0.007854164,-0.753979445,0.464922816,0.007598221,-0.753956139,0.453555673,0.007327855,-0.754213512,0.54613471,0.005123734,-0.610517859,0.427987993,0.006820798,-0.590619385,0.507928908,0.087422542,-0.675936043,0.477182448,0.085399218,-0.670053124,0.636259198,0.127123505,-0.376575768,0.357564092,0.174766302,-0.424731076,0.677804828,0.392682135,-0.070840411,0.29625392,0.441983581,-0.289226055,0.636237741,0.40312326,0.130316377,0.248257369,0.672682047,-0.288910598,0.615800261,0.415495187,0.155928209,0.217686608,0.759285212,-0.292637676,0.605778575,0.379883081,0.163754612,0.235099122,0.773415267,-0.345257312,0.612043321,0.359011292,0.143213257,0.252310872,0.742108345,-0.308362782,0.578318834,0.608542204,0.007048259,0.436053455,0.612706244,-0.006943783,0.573236287,0.899495959,0.091704056,0.436535895,0.89890027,0.115392707,0.565852523,1.007489204,0.800407767,0.440146625,1.045189619,0.702177286,0.559933543,1.014313459,0.867266834,0.446284771,1.062006116,0.760521889,0.570287168,1.144713998,0.770662367,0.413522065,1.181257725,0.606290281
0,0.484081566,0.07146246,-0.870326996,0.497398525,0.024748504,-0.877336144,0.507473409,0.023419976,-0.877265811,0.517874241,0.021681428,-0.877575099,0.469737679,0.02275914,-0.876227856,0.459297359,0.019928992,-0.876275837,0.448109329,0.016725004,-0.876591802,0.53271699,0.008804858,-0.703298151,0.423202902,0.007731915,-0.697195649,0.498152882,0.089818887,-0.786270022,0.468872726,0.090849042,-0.784752131,0.627920806,0.118130326,-0.434142053,0.351650119,0.171262443,-0.52386868,0.669912934,0.365272939,0.036069389,0.295472622,0.426808894,-0.415823162,0.62706697,0.383258164,0.391481936,0.248449996,0.645965457,-0.436086833,0.595439851,0.427700579,0.458669752,0.228196666,0.711333275,-0.443516344,0.589586616,0.393946946,0.447405159,0.236399218,0.706921279,-0.489628255,0.6035707,0.374568373,0.40270406,0.261809975,0.687307477,-0.452036679,0.57199645,0.597285807,0.014140437,0.430962414,0.600310028,-0.014268218,0.566783011,0.892134249,0.070898481,0.429503351,0.891395569,0.135489225,0.569474816,0.901174903,0.88026011,0.430823863,1.038476229,0.718411386,0.567918062,0.883880019,0.961445451,0.437214434,1.055241823,0.776978552,0.556856811,1.007549047,0.909909725,0.414211333,1.168841124,0.622727454
0,0.477909386,0.023269117,-0.710061908,0.488452822,-0.031814337,-0.708973408,0.498582065,-0.030651569,-0.709020674,0.527215004,-0.019100964,-0.709419012,0.462020695,-0.029489398,-0.712583423,0.452037275,-0.027296007,-0.712546408,0.441411406,-0.024653554,-0.712867558,0.526107669,-0.020347714,-0.550394952,0.419141948,-0.016008317,-0.564622045,0.493193328,0.053699911,-0.637618363,0.466149628,0.053603172,-0.642121851,0.621437132,0.118388683,-0.327659756,0.345989078,0.168530941,-0.452789843,0.661553502,0.347783685,0.145538703,0.286262751,0.436794758,-0.386273146,0.624572515,0.405027121,0.57378757,0.238233119,0.670494318,-0.399208575,0.612390876,0.409613669,0.66285181,0.207452819,0.75606972,-0.399823636,0.613674045,0.388895303,0.655295789,0.220412225,0.772188425,-0.443772852,0.607949376,0.38323611,0.588416219,0.238304883,0.745905459,-0.414249957,0.571838737,0.584195435,0.020614965,0.432907999,0.586440682,-0.020996677,0.560403109,0.896344423,0.031655848,0.433712065,0.87766993,0.06484554,0.555343151,0.828630984,0.78881073,0.446563482,0.948285341,0.655309439,0.550006032,0.793137193,0.869220436,0.450107187,0.940124512,0.719720125,0.532682419,0.920217156,0.897708595,0.434577525,1.07051158,0.670535743
0,0.481109202,0.012185633,-0.784465432,0.493774027,-0.04600805,-0.780161679,0.504903316,-0.043683648,-0.780196905,0.515570581,-0.039893746,-0.780516982,0.462213427,-0.045001328,-0.784343243,0.450197607,-0.042127132,-0.784362197,0.437700659,-0.041850924,-0.784720063,0.528405309,-0.028883457,-0.603513658,0.416451544,-0.024715662,-0.625227451,0.496495098,0.045958698,-0.705693364,0.465030283,0.043707609,-0.712323189,0.619194329,0.117683239,-0.377251476,0.345808953,0.166714907,-0.498519957,0.660876095,0.35989058,0.039456777,0.289580882,0.431950837,-0.424543381,0.620237589,0.393667638,0.369452447,0.238315374,0.67043823,-0.439889967,0.579721093,0.438815206,0.434767067,0.209670275,0.74954468,-0.446549594,0.591070652,0.398786068,0.429096222,0.213654786,0.740430832,-0.490865409,0.595212042,0.38637343,0.382330626,0.238429308,0.738535881,-0.455281079,0.568794012,0.584287465,0.021620207,0.431262434,0.590702176,-0.021939019,0.568558037,0.895851254,0.030802628,0.434136778,0.878228545,0.051644601,0.579810441,0.876862109,0.85783416,0.449101508,0.932118356,0.745562971,0.577091336,0.856427431,0.94382441,0.450963587,0.922907889,0.820575893,0.578150392,0.979784012,0.939575791,0.44528836,1.059717774,0.759169519
0,0.476364046,0.076812863,-0.798318744,0.492393911,0.021866143,-0.808617711,0.502330363,0.020061731,-0.808546424,0.511725307,0.018083274,-0.808889747,0.459658772,0.022952378,-0.808135629,0.447445005,0.021305919,-0.80813992,0.435511827,0.018397987,-0.808407962,0.522470772,0.006130457,-0.656005263,0.411927402,0.009086013,-0.651097953,0.491980374,0.095328361,-0.722816646,0.45796138,0.098654896,-0.721904993,0.619398355,0.117554493,-0.400034487,0.348197132,0.169386894,-0.512500048,0.654799461,0.349376738,0.101696931,0.289850831,0.423574507,-0.431723535,0.626917243,0.390613496,0.536746264,0.24668169,0.653294325,-0.445134461,0.613955259,0.398144454,0.625762403,0.217691615,0.73846209,-0.446599782,0.605166018,0.377381057,0.616202116,0.230951875,0.722862184,-0.488764137,0.61092937,0.351226449,0.551589727,0.257520139,0.70179522,-0.459542185,0.569852769,0.589032352,0.024676966,0.433519185,0.593040407,-0.025071625,0.575969219,0.884510279,0.111321829,0.434745073,0.86071074,0.151240647,0.568860531,0.761585951,0.923520088,0.463387877,0.945094228,0.755829096,0.565692425,0.722280204,1.010522246,0.469592094,0.945210576,0.821073532,0.541887581,0.847653806,1.042598724,0.449482203,1.06490159,0.754898071
0,0.476500511,0.030093551,-0.769361138,0.488132238,-0.019046605,-0.769080102,0.498371601,-0.017363429,-0.769038081,0.508885324,-0.015138447,-0.769354582,0.45795399,-0.021318734,-0.770790458,0.447137535,-0.020956933,-0.770814061,0.435582697,-0.020002425,-0.771045923,0.52282244,-0.011897683,-0.591346622,0.413307726,-0.013538778,-0.596511424,0.492167294,0.060306489,-0.687535882,0.458711058,0.057147741,-0.689694107,0.618339002,0.112612754,-0.348862976,0.346313566,0.163155317,-0.447535574,0.653522968,0.349223435,0.126435682,0.296397805,0.409637123,-0.328703195,0.6301561,0.386734664,0.528447807,0.260228157,0.603482604,-0.321249813,0.597520411,0.421671867,0.611995339,0.242734581,0.679990053,-0.319052041,0.611426711,0.38688463,0.597609341,0.252644628,0.683411479,-0.361553282,0.606513023,0.378364563,0.541156113,0.27621007,0.661604643,-0.334949315,0.571264684,0.580749869,0.013033094,0.433732927,0.589809954,-0.013447948,0.578430533,0.88175261,0.046823658,0.42835027,0.855527163,0.118428394,0.597689629,0.744366407,0.876964688,0.468514264,0.954974413,0.729743659,0.596251011,0.70663166,0.965056777,0.481292069,0.957876563,0.794605851,0.582944393,0.829902053,0.993943572,0.461429536,1.083444118,0.727145851
0,0.478289664,0.034902334,-0.725433528,0.49076286,-0.01541996,-0.725178421,0.501023531,-0.013240635,-0.725160778,0.511066854,-0.010793924,-0.725486696,0.459712029,-0.017990708,-0.727655053,0.448340654,-0.017099559,-0.72766757,0.435560614,-0.018959105,-0.727921367,0.524236917,-0.007500708,-0.557565033,0.413531005,-0.009426594,-0.567313969,0.49405089,0.060775816,-0.647191882,0.460605323,0.063386917,-0.650411963,0.615966618,0.110886402,-0.331823647,0.344150662,0.168664455,-0.435899824,0.644504905,0.336807162,0.108717382,0.296276897,0.419029057,-0.336990833,0.619548857,0.406250775,0.455339909,0.253610671,0.631793737,-0.341530353,0.606162906,0.42551744,0.521696568,0.225060269,0.719038665,-0.347195625,0.615956306,0.380172849,0.499744713,0.244916767,0.69579792,-0.390748233,0.609244227,0.372548789,0.461976528,0.269537628,0.674078703,-0.356405169,0.569593728,0.572046578,0.019577431,0.435174882,0.581021965,-0.019929459,0.567639351,0.884325147,0.035871655,0.43176192,0.842984736,0.126527116,0.565049469,0.836919188,0.862071872,0.464009345,0.908229113,0.753035367,0.562299907,0.80904144,0.949452519,0.470865011,0.905012369,0.820933998,0.548146486,0.946534336,0.955797017,0.460738271,1.037533522,0.760375381
0,0.471147954,0.058281362,-0.827573597,0.485015333,0.010157883,-0.833557606,0.495562375,0.008729339,-0.833503604,0.506073952,0.007175446,-0.833752513,0.453237593,0.009954572,-0.832691312,0.441118151,0.008004308,-0.832752824,0.428752035,0.005283117,-0.832972169,0.519043922,-0.000363529,-0.659370899,0.40358153,-0.000661135,-0.657817066,0.487750709,0.078452893,-0.743544579,0.452467829,0.080329724,-0.74283731,0.61482507,0.108812004,-0.413278192,0.343576312,0.168914184,-0.482510388,0.651885569,0.352692783,-0.065023527,0.290518761,0.426554471,-0.335627884,0.622296929,0.410679311,0.121933639,0.252334714,0.647586405,-0.345041692,0.601936221,0.425857872,0.143943712,0.226350993,0.732305825,-0.357264906,0.595849931,0.38996166,0.130353749,0.250107318,0.710919797,-0.407769263,0.595562339,0.384744376,0.127008483,0.274390906,0.688394785,-0.363056332,0.562464714,0.578812897,0.022101402,0.427939117,0.589963853,-0.022118196,0.556717217,0.875952959,0.15490523,0.427602679,0.837014914,0.199800342,0.519426286,0.889099002,0.927147031,0.451625496,0.941870928,0.801421762,0.509821892,0.875031114,1.007436395,0.455975145,0.943899393,0.864230037,0.509652615,1.011225104,0.963903904,0.457214534,1.073993325,0.738487005
0,0.4752931,0.051716745,-0.771165133,0.488878012,0.008152306,-0.777650177,0.499354452,0.007941782,-0.777599216,0.509535253,0.007353663,-0.777809143,0.457266152,2.25E-05,-0.775863707,0.445775419,-0.002176702,-0.775921583,0.434134245,-0.004016221,-0.776164293,0.522409499,0.000172138,-0.61299926,0.411290556,-0.00424844,-0.607408166,0.490518391,0.076191902,-0.690545082,0.457754195,0.076307535,-0.688816965,0.613037467,0.115467191,-0.386925906,0.344535887,0.164057821,-0.441741049,0.633648276,0.337361872,-0.014054549,0.299167991,0.410569519,-0.278205395,0.602373779,0.439807057,0.224782273,0.260558546,0.620181441,-0.24693878,0.58473289,0.473518908,0.256991178,0.242297843,0.694110632,-0.254384369,0.584509611,0.445936114,0.236463264,0.252421439,0.690751433,-0.303290844,0.578519702,0.430969656,0.228144258,0.278054476,0.666972518,-0.264719754,0.55976665,0.584483564,0.013838448,0.429393679,0.591935039,-0.013796854,0.554424584,0.861131907,0.14199613,0.424288213,0.832640052,0.196929187,0.534256279,0.888923526,0.918467343,0.457500368,0.92046237,0.820175648,0.527275801,0.87912488,0.99695313,0.467255682,0.925805271,0.884682,0.526624084,1.020768523,0.93603909,0.444212019,1.059096217,0.7624138
0,0.463501155,0.01057291,-0.809381306,0.475770533,-0.036886632,-0.80925405,0.487487882,-0.034479678,-0.809214711,0.49884811,-0.031694472,-0.80943048,0.440095186,-0.037585258,-0.806742787,0.427701563,-0.034989178,-0.806788445,0.415396988,-0.031858563,-0.806992531,0.515894055,-0.022847354,-0.636171758,0.396141648,-0.017382264,-0.625125468,0.483497083,0.044332385,-0.729166329,0.446958125,0.044337988,-0.72595799,0.611101151,0.120164484,-0.406762034,0.339862406,0.171837837,-0.456923187,0.628685951,0.331530601,-0.083106153,0.29677695,0.415897012,-0.295909673,0.621100366,0.405570298,0.081505492,0.26207754,0.627555251,-0.26734525,0.608823478,0.419850409,0.107192717,0.24090001,0.6996333,-0.272249907,0.61057657,0.384323984,0.082062237,0.250917196,0.696622729,-0.320849687,0.60296911,0.379717648,0.081353754,0.275302738,0.673393309,-0.283916622,0.557105839,0.578607619,0.011334109,0.423528612,0.583461225,-0.011359133,0.542480052,0.875386119,0.079732955,0.417975515,0.836604416,0.166202083,0.51556313,0.892507553,0.916001201,0.449379146,0.916371644,0.835740447,0.508241951,0.88130033,0.998877704,0.456570446,0.927300215,0.902442276,0.501375258,1.023657203,0.924084187,0.458295912,1.059461832,0.76876837
0,0.469910771,0.062847972,-0.69594723,0.482954562,0.018805981,-0.703969955,0.492581546,0.016798317,-0.703921318,0.502350569,0.014516532,-0.704199135,0.455021441,0.017193198,-0.698613584,0.444919407,0.013983727,-0.698599815,0.434300721,0.009740949,-0.698810995,0.515765727,0.006643236,-0.562431872,0.408906281,0.000308275,-0.540913403,0.485425413,0.080854774,-0.625666559,0.454565436,0.082212143,-0.61937958,0.60832566,0.11664173,-0.346045882,0.338239908,0.169333279,-0.390720725,0.633952618,0.356314659,0.084889337,0.294362724,0.414539516,-0.221687108,0.610047936,0.420074463,0.446435362,0.257475287,0.632282853,-0.141230702,0.595125794,0.426150262,0.505570829,0.235794336,0.720063448,-0.132496789,0.596013904,0.378463566,0.496412814,0.256501377,0.700055718,-0.17934829,0.589983523,0.371439725,0.458147913,0.28116253,0.678065121,-0.156439781,0.555386722,0.589968503,0.000797745,0.423839748,0.594686627,-0.000793268,0.537094653,0.877097487,0.124872185,0.419077247,0.845955849,0.176672012,0.52730906,0.955956459,0.835283458,0.45120877,0.924713135,0.786915064,0.523846567,0.959821701,0.904158771,0.459510744,0.934546053,0.850546062,0.521834075,1.088856816,0.815106988,0.417400599,1.083037019,0.731086254
0,0.451455295,0.059079707,-0.733320355,0.465427697,0.015775204,-0.738633513,0.476595014,0.013731778,-0.73859185,0.487930685,0.010833561,-0.738836765,0.434465259,0.013882101,-0.730942905,0.423924208,0.011097014,-0.730936646,0.41251725,0.007669449,-0.731126726,0.504097998,0.002393782,-0.585520923,0.391903996,0.003060937,-0.550385714,0.470113814,0.079171352,-0.659590662,0.435444772,0.079836249,-0.649359345,0.600300848,0.12239664,-0.362733066,0.330152333,0.176530704,-0.403792441,0.632417679,0.364829451,0.0199857,0.292301685,0.434903443,-0.271368951,0.611126184,0.405347228,0.312422961,0.252667069,0.648762584,-0.277919203,0.605955482,0.406670451,0.352346182,0.229747146,0.729735374,-0.290536255,0.598478317,0.373303592,0.335355371,0.24130924,0.739326477,-0.34277615,0.593182445,0.366901696,0.317236245,0.253633946,0.711205125,-0.298445791,0.551165462,0.602339327,-0.004725013,0.42261833,0.610144258,0.004594996,0.538912117,0.863804698,0.190498352,0.415613323,0.841919184,0.263699114,0.516699314,0.922631025,0.870478451,0.45362407,0.91388756,0.889084339,0.505425692,0.948118448,0.935845017,0.466611922,0.916825354,0.954666018,0.503437042,1.069575906,0.844097733,0.441539586,1.004425526,0.854148686
0,0.450275958,0.042533457,-0.734101176,0.463009298,-0.005674481,-0.737095952,0.474841207,-0.007210135,-0.737101912,0.486544371,-0.008739352,-0.737222373,0.429685891,-0.007180393,-0.728964329,0.418679386,-0.009050846,-0.729024827,0.407237679,-0.010748565,-0.729216516,0.503547668,-0.007728457,-0.576409042,0.38900435,-0.006527662,-0.536780775,0.470150232,0.065372586,-0.658921242,0.433730364,0.067535095,-0.646639228,0.60550487,0.117782921,-0.402676821,0.332911372,0.176251203,-0.386616319,0.643484473,0.389136672,-0.451652437,0.293365061,0.443598062,-0.299570739,0.609880209,0.416206062,-0.721153617,0.255782902,0.650871098,-0.358319312,0.598201871,0.432172507,-0.789296627,0.232192785,0.733912826,-0.389801949,0.592719138,0.376096606,-0.798021495,0.244518787,0.745558321,-0.442013174,0.589273036,0.36805138,-0.729352891,0.257089615,0.716421843,-0.380721331,0.551525474,0.597697377,-0.005759425,0.422042131,0.604470313,0.005724431,0.538916767,0.843426824,0.237165257,0.417536646,0.839488626,0.288625151,0.512309134,0.912719131,0.885330856,0.451458067,0.905738771,0.871317744,0.505029738,0.911699176,0.948035598,0.461087167,0.908596396,0.931059062,0.493051827,1.007946014,0.848319829,0.445452869,1.0093714,0.819060922
0,0.459027827,0.042788208,-0.79466033,0.47123009,-0.006726027,-0.79562372,0.482547134,-0.007758081,-0.795543253,0.493344933,-0.008987248,-0.795663238,0.437111139,-0.008303881,-0.7944538,0.424618334,-0.009788275,-0.794462502,0.410997093,-0.011317134,-0.794624507,0.506082416,-0.008883595,-0.616449654,0.38930732,-0.007724226,-0.611763716,0.478317559,0.068535209,-0.711767733,0.442334175,0.070635147,-0.709703147,0.604492366,0.118647747,-0.367953569,0.327424943,0.182303011,-0.470360756,0.625423193,0.348047525,0.037648998,0.29387334,0.451907575,-0.369502187,0.616062045,0.398538589,0.291774571,0.254270673,0.66691643,-0.430183351,0.607000887,0.432434231,0.322414815,0.227850169,0.752116978,-0.461858124,0.607209682,0.396013111,0.294069678,0.24122104,0.76271379,-0.524643779,0.598198175,0.387295783,0.289101243,0.254381001,0.734742582,-0.457496107,0.554207563,0.600922644,0.017345684,0.422609866,0.613445342,-0.017441962,0.543725729,0.837825656,0.318698883,0.418580234,0.830221474,0.30033657,0.51262629,0.89292258,1.020527482,0.447058111,0.897112727,0.948904991,0.502112746,0.888133466,1.087661266,0.457688898,0.900965929,1.014098644,0.495307446,0.980666995,1.003502488,0.440228283,0.991163135,0.90124023
0,0.472073257,0.048102498,-0.752611876,0.48567915,0.007503211,-0.747437894,0.495788962,0.007237077,-0.747498333,0.505764902,0.006686866,-0.747629344,0.455320746,0.003040671,-0.751975238,0.444001853,0.000240803,-0.752084017,0.432403713,-0.002577186,-0.75225693,0.518737912,0.004008532,-0.55559516,0.40450269,-0.004760385,-0.574156642,0.487651885,0.070967197,-0.66540283,0.455869287,0.071461745,-0.67031157,0.607319951,0.122119255,-0.376733184,0.333270729,0.177296698,-0.404979944,0.640185058,0.386499852,-0.383816391,0.290094972,0.440250397,-0.33626017,0.607060552,0.430938214,-0.61890614,0.255236506,0.663401246,-0.442593873,0.584364474,0.454253376,-0.682153523,0.232270747,0.740878403,-0.485718161,0.582183838,0.413622499,-0.688273191,0.24569349,0.750596821,-0.536246359,0.57590884,0.406099051,-0.625826299,0.25709039,0.724006057,-0.465594351,0.552413642,0.592130542,-0.003899124,0.42345342,0.60349381,0.003761708,0.541514218,0.83377862,0.265492886,0.415948302,0.825676858,0.311687768,0.516517282,0.888198733,0.903758407,0.447630644,0.878345609,0.906183124,0.506901622,0.883251071,0.96406287,0.456454337,0.877614319,0.964142978,0.503693879,0.984152436,0.856687188,0.45473519,0.989111125,0.852887273
0,0.463247627,0.055735171,-0.811125457,0.473681033,0.002131939,-0.808693409,0.48467809,0.001887739,-0.808625817,0.495454937,0.001446128,-0.808689952,0.441611618,-0.000456512,-0.809034467,0.429351628,-0.002562165,-0.809080124,0.416897714,-0.005147338,-0.809195638,0.511837363,-3.21E-05,-0.624190986,0.392657816,-0.011150122,-0.627608538,0.481560081,0.082609586,-0.72671175,0.449336916,0.081293941,-0.727167487,0.60733223,0.128053457,-0.38985461,0.32937026,0.185403958,-0.436899573,0.637658358,0.384977341,-0.060317568,0.296358973,0.436931789,-0.267499059,0.601567686,0.432116926,0.068346038,0.261968851,0.634792864,-0.306770921,0.577308357,0.45872128,0.07762821,0.245231301,0.709965587,-0.336548686,0.580655515,0.425896704,0.059252758,0.253303468,0.704126894,-0.389916241,0.57466054,0.414676726,0.067774266,0.263010621,0.686947703,-0.330033392,0.549270093,0.59035629,-0.000542895,0.420751184,0.597872615,0.000512186,0.53741008,0.831971824,0.280854642,0.414370626,0.824311018,0.305178702,0.517842591,0.888627648,0.982532978,0.448306471,0.874406815,0.969086528,0.511405706,0.88602072,1.046128631,0.458469212,0.874780118,1.031149149,0.499487936,0.982593894,0.924347699,0.453583181,0.980362952,0.902728736
0,0.457529008,0.048631847,-0.748845458,0.469045699,0.001193881,-0.750419915,0.479469597,-0.000172257,-0.750399947,0.490188986,-0.001716256,-0.75058192,0.441020787,0.00030452,-0.747543275,0.43081969,-0.00178653,-0.747589707,0.419862807,-0.004579723,-0.747811675,0.506464243,-0.003480852,-0.582489669,0.398439944,-0.003866732,-0.571782351,0.475488722,0.070190735,-0.670368433,0.444368988,0.071327038,-0.66677326,0.602620125,0.12254674,-0.365893364,0.331950545,0.176694006,-0.423919857,0.6313591,0.37892133,-0.036306195,0.297541589,0.446286023,-0.310192138,0.598940194,0.433875918,0.15788196,0.262316704,0.659676373,-0.345794052,0.579398394,0.464481771,0.174493894,0.240873009,0.739553034,-0.367631227,0.585681677,0.432503402,0.154228196,0.252270401,0.752619028,-0.424779564,0.578424633,0.422448128,0.157784477,0.265301466,0.726291239,-0.369986027,0.551205695,0.593991697,0.003261078,0.420934141,0.6044029,-0.003343575,0.538432598,0.838412523,0.267778009,0.418823093,0.837369084,0.274072587,0.514709532,0.89747715,0.91808337,0.45383954,0.907684922,0.866473019,0.511420071,0.919404447,0.980758488,0.465417773,0.921240687,0.927528262,0.52138561,1.041295171,0.891521275,0.441079468,1.004517674,0.811083615
0,0.46203953,0.036295116,-0.770739794,0.476948351,-0.014415145,-0.768198609,0.488142729,-0.015613973,-0.768169999,0.498705447,-0.016420186,-0.768293083,0.442100704,-0.013558209,-0.763679266,0.428782403,-0.014577031,-0.763769567,0.415112078,-0.015713632,-0.763995051,0.513642669,-0.009908617,-0.60167855,0.391674846,-0.007926226,-0.584120095,0.481701434,0.064707696,-0.695400655,0.442207903,0.069665365,-0.68961978,0.604596972,0.13301304,-0.397928983,0.331184924,0.180626929,-0.438224882,0.63659054,0.392261565,-0.118392989,0.293539613,0.451670676,-0.321131825,0.593143404,0.469739974,0.026510572,0.267575353,0.66232264,-0.350066245,0.570597053,0.497786254,0.030621339,0.248780921,0.735311866,-0.374149144,0.571697891,0.466011524,0.016407056,0.260205209,0.746251762,-0.421544164,0.5656299,0.453433573,0.027244065,0.278138131,0.715490997,-0.370351464,0.551664174,0.600018561,0.001298388,0.420712084,0.608443379,-0.001353205,0.539104342,0.835499346,0.268001378,0.420636564,0.837812424,0.283145517,0.523945749,0.908597052,0.904372036,0.457220733,0.896532297,0.866516292,0.516141832,0.908013463,0.964724362,0.468090385,0.900359333,0.926338077,0.522740781,1.030406713,0.876322389,0.443219036,0.98641628,0.818503261
0,0.469093859,0.029172063,-0.597473264,0.480735958,-0.013880789,-0.595781207,0.491102308,-0.014257491,-0.595818758,0.50113368,-0.014354765,-0.595950842,0.450123221,-0.015038133,-0.595877051,0.438666195,-0.016190767,-0.595878959,0.426798165,-0.017339587,-0.596011817,0.513949156,-0.007216871,-0.447778404,0.399706036,-0.006026149,-0.451317877,0.486680835,0.060949087,-0.530720174,0.452247471,0.060289264,-0.53055954,0.601421475,0.12965104,-0.292087674,0.32869485,0.187911659,-0.329925239,0.632095516,0.380105287,-0.130616695,0.293970257,0.465827554,-0.209620789,0.611343503,0.420036048,-0.122402206,0.262835562,0.679358244,-0.220656544,0.599387169,0.449283242,-0.144177482,0.240577966,0.762310147,-0.234927893,0.597967625,0.410420001,-0.15596281,0.25746572,0.767558098,-0.287540972,0.588511825,0.402619541,-0.126091063,0.271682799,0.741675377,-0.242550895,0.55481571,0.603992641,0.010258155,0.420897543,0.618236005,-0.010117351,0.544473946,0.84926784,0.197332993,0.419744879,0.836742222,0.20608151,0.521835089,0.900772333,0.784049332,0.453937352,0.906329572,0.727779746,0.513319373,0.925294161,0.840345204,0.465287447,0.907239258,0.781616449,0.513753533,0.989876151,0.773303807,0.447646052,0.989766121,0.683380663
0,0.470326006,0.041365385,-0.763018548,0.482967049,-0.0012936,-0.758674681,0.493214041,-0.00159508,-0.75864929,0.503507853,-0.001672804,-0.75877136,0.452646822,-0.004909694,-0.757625639,0.441397965,-0.007688224,-0.75769347,0.429475397,-0.010589421,-0.757852733,0.517873943,0.002544224,-0.582094133,0.403507292,-0.008971155,-0.58044821,0.487114847,0.069650412,-0.684244752,0.453863561,0.067273736,-0.682967544,0.606757343,0.12911427,-0.386934757,0.335334778,0.184337467,-0.433210313,0.64824146,0.394314945,-0.210085005,0.296449482,0.45576641,-0.344929069,0.605517268,0.432873219,-0.192897886,0.270343512,0.671202838,-0.405544341,0.586536467,0.458452225,-0.214743882,0.251056314,0.749492526,-0.437708318,0.581515253,0.405919343,-0.225647658,0.264668852,0.758325458,-0.488856375,0.580206454,0.399610996,-0.19439052,0.278067857,0.728619874,-0.427629083,0.556155503,0.59617734,0.003088419,0.424618065,0.609935462,-0.003096629,0.542440534,0.839301765,0.280246168,0.423051775,0.839106798,0.288347483,0.524053812,0.907978058,0.91244334,0.45597738,0.907951236,0.863061786,0.515404165,0.905756354,0.972449183,0.468814939,0.917804062,0.920775592,0.529530585,1.03529954,0.884546459,0.446423709,1.003279686,0.809645355
0,0.482096374,0.045119584,-0.752597988,0.493522555,0.008205295,-0.745837927,0.503662705,0.00743854,-0.745896697,0.513730526,0.006852746,-0.746024489,0.464526713,0.006273448,-0.750813723,0.45306477,0.004751444,-0.750840127,0.441102207,0.003430009,-0.750966668,0.524888277,0.004760623,-0.550038874,0.412149847,0.004187346,-0.572047174,0.495845705,0.069243431,-0.664986908,0.464634806,0.067166209,-0.670522332,0.606139481,0.127524793,-0.369862318,0.340216398,0.175914764,-0.40485239,0.630598009,0.352929682,-0.416007996,0.298652828,0.437545508,-0.327887595,0.620605707,0.410723418,-0.740476608,0.267440379,0.654031575,-0.409067571,0.612205505,0.433721513,-0.817628026,0.241931409,0.733739555,-0.44805178,0.61638391,0.385698318,-0.837760091,0.257970691,0.740516126,-0.503448665,0.604821384,0.380173266,-0.756017745,0.269482821,0.720444918,-0.432948679,0.555186629,0.572916567,0.003164158,0.429447114,0.589863241,-0.00313128,0.543307006,0.814646721,0.194691658,0.422978967,0.820578158,0.250636429,0.520271301,0.881412268,0.893637478,0.457486093,0.854698718,0.87819612,0.510424554,0.878049731,0.960156262,0.467677206,0.860287249,0.940323651,0.506038785,0.973305583,0.853979707,0.453557163,0.948687434,0.821588039
